predicted_probabilities,predicted,actual
0.020175682,1,0
0.0014210639,0,0
0.0009619289,0,0
0.0005988169,0,0
0.0013030531,0,0
0.00077078224,0,0
0.067289054,1,1
0.0010448791,0,0
0.00038536498,0,0
0.00085243746,0,0
0.121327326,1,0
0.0005158893,0,0
0.0007482116,0,0
0.00091955106,0,0
0.066357344,1,1
0.05496416,1,0
0.22643292,1,1
0.0034274226,0,0
0.004753521,1,0
0.077605605,1,1
0.03167638,1,0
0.0005391822,0,0
0.0012778839,0,0
0.0017745787,0,0
0.0021157023,0,0
0.00063549855,0,0
0.049909774,1,1
0.09834566,1,1
0.0020266802,0,0
0.00088023045,0,0
0.13447207,1,1
0.046526846,1,1
0.0010055337,0,0
0.00055957836,0,0
0.14486392,1,1
0.098499715,1,0
0.0014223855,0,0
0.03131428,1,0
0.0011777759,0,0
0.100967534,1,1
0.0008194763,0,0
0.0007090285,0,0
0.01008983,1,1
0.0008075517,0,0
0.0006723951,0,0
0.00061310135,0,0
0.00039290887,0,0
0.043672975,1,1
0.0009170094,0,0
0.0005267238,0,0
0.000913056,0,0
0.0015223258,0,0
0.001119125,0,0
0.0005035047,0,0
0.035465404,1,1
0.00040984596,0,0
0.0008522791,0,0
0.018809663,1,1
0.00093177403,0,0
0.0024681026,0,0
0.051547103,1,1
0.15081942,1,1
0.29915118,1,1
0.1834947,1,1
0.22375323,1,1
0.0011074318,0,0
0.0011896114,0,0
0.0014520474,0,0
0.00081478735,0,0
0.012120363,1,0
0.0005110772,0,0
0.0009757441,0,0
0.088611774,1,0
0.012556716,1,0
0.00066246476,0,0
0.36597684,1,1
0.10024782,1,0
0.00023546809,0,0
0.0011886815,0,0
0.00027053978,0,0
0.061664037,1,1
0.00085130025,0,0
0.0146095725,1,0
0.090595454,1,1
0.119709015,1,1
0.00236119,0,0
0.0023227956,0,0
0.0075774025,1,0
0.18053693,1,0
0.043188743,1,0
0.0006555664,0,0
0.030920165,1,0
0.020027844,1,0
0.00059923856,0,0
0.037637666,1,0
0.009239607,1,0
0.46757782,1,1
0.09230491,1,0
0.19627154,1,1
0.0010197681,0,0
0.04786377,1,0
0.06899375,1,0
0.029828902,1,1
0.037386328,1,0
0.19948277,1,1
0.0026117642,0,0
0.0017915155,0,0
0.0006767423,0,0
0.001416582,0,0
0.033864364,1,1
0.008009368,1,0
0.00054271,0,0
0.000660047,0,0
0.00050515914,0,0
0.076693445,1,0
0.0008835824,0,0
0.005118846,1,0
0.0006024965,0,0
0.0009202224,0,0
0.037093118,1,1
0.0010037175,0,0
0.0011123456,0,0
0.009701814,1,0
0.0004162218,0,0
0.060016885,1,0
0.07289433,1,0
0.111162364,1,1
0.0010574255,0,0
0.026958764,1,0
0.22190788,1,1
0.082985,1,0
0.0008398087,0,0
0.00039723565,0,0
0.1352284,1,1
0.08868452,1,1
0.10924917,1,1
0.12237475,1,0
0.0008936389,0,0
0.19733593,1,1
0.0017328167,0,0
0.20448229,1,1
0.0010676912,0,0
0.0005475474,0,0
0.24774219,1,1
0.0006949231,0,0
0.0005363899,0,0
0.000996761,0,0
0.020044496,1,0
0.107962646,1,1
0.0005043345,0,0
0.00034386272,0,0
0.058729697,1,0
0.03473628,1,1
0.00034590816,0,0
0.00087887153,0,0
0.0003342907,0,0
0.12067877,1,1
0.020398656,1,0
0.00037635345,0,0
0.009425122,1,0
0.016950203,1,0
0.0003724958,0,0
0.002096995,0,0
0.00074336067,0,0
0.011293504,1,0
0.13833097,1,1
0.03454056,1,1
0.0025339022,0,0
0.0010323746,0,0
0.0007485353,0,0
0.00076714397,0,0
0.041049227,1,0
0.065793864,1,1
0.0015137951,0,0
0.0005375156,0,0
0.0018893786,0,0
0.0005084887,0,0
0.00048664142,0,0
0.2304152,1,0
0.00097013783,0,0
0.0003572561,0,0
0.00026022788,0,0
0.049070965,1,0
0.091422774,1,0
0.23611592,1,1
0.024598781,1,0
0.020371241,1,0
0.0003203621,0,0
0.0003346504,0,0
0.12601393,1,0
0.02935476,1,0
0.0003654616,0,0
0.054556094,1,1
0.00127139,0,0
0.038881876,1,0
0.0006995351,0,0
0.0146323815,1,1
0.046250068,1,1
0.00052797917,0,0
0.36257344,1,1
0.07490651,1,0
0.05212219,1,1
0.0046265023,1,0
0.061935496,1,1
0.09216968,1,0
0.001379004,0,0
0.012805984,1,1
0.03711661,1,0
0.0007948471,0,0
0.07116437,1,1
0.014101152,1,0
0.00042101546,0,0
0.0010589109,0,0
0.0005171608,0,0
0.0025980128,0,0
0.00041975392,0,0
0.0004958934,0,0
0.00036716298,0,0
0.000533763,0,0
0.0006503735,0,0
0.0013558574,0,0
0.029344676,1,0
0.00048515166,0,0
0.1926811,1,0
0.08858009,1,0
0.017062671,1,0
0.0021282376,0,0
0.00091084465,0,0
0.0011120627,0,0
0.0025422631,0,0
0.058745638,1,0
0.11162598,1,0
0.001427084,0,0
0.0003760972,0,0
0.0011997346,0,0
0.00058540626,0,0
0.0803138,1,0
0.0004266412,0,0
0.019497931,1,0
0.00057186076,0,0
0.07747361,1,0
0.0003170472,0,0
0.0006920657,0,0
0.010001491,1,0
0.0007988605,0,0
0.0003879276,0,0
0.00082123163,0,0
0.039593622,1,0
0.0004779584,0,0
0.06904199,1,0
0.0002651724,0,0
0.001108284,0,0
0.03211644,1,1
0.00028468456,0,0
0.073679104,1,0
0.23689069,1,1
0.1299588,1,1
0.35484865,1,1
0.17538922,1,1
0.00093487266,0,0
0.06439001,1,1
0.07196758,1,1
0.0005903713,0,0
0.0020667934,0,0
0.09284137,1,0
0.0010011027,0,0
0.0009529637,0,0
0.0007836688,0,0
0.02728455,1,1
0.0029018756,0,0
0.158598,1,1
0.0004388593,0,0
0.0008957027,0,0
0.14098184,1,1
0.0008924123,0,0
0.00033825779,0,0
0.0012335071,0,0
0.0006517998,0,0
0.0005264879,0,0
0.00045580007,0,0
0.10672612,1,1
0.00037787436,0,0
0.2722238,1,1
0.016115699,1,0
0.17625612,1,0
0.30646265,1,0
0.00085941714,0,0
0.0007292086,0,0
0.00045514837,0,0
0.0034800225,0,0
0.3466361,1,1
0.079771824,1,1
0.00056115637,0,0
0.0175033,1,1
0.0006308763,0,0
0.0008592116,0,0
0.00067695486,0,0
0.000506656,0,0
0.10019449,1,1
0.028864076,1,0
0.00028658455,0,0
0.030149428,1,0
0.0022759973,0,0
0.011736821,1,0
0.000477973,0,0
0.025775695,1,1
0.00074671814,0,0
0.00059688976,0,0
0.028649762,1,0
0.20511219,1,1
0.040310413,1,1
0.05984455,1,0
0.07914615,1,0
0.00940456,1,0
0.0011882383,0,0
0.002734391,0,0
0.1997403,1,0
0.000909354,0,0
0.0006202893,0,0
0.07786408,1,0
0.029875394,1,0
0.00061803474,0,0
0.08126386,1,0
0.0005753883,0,0
0.0004863129,0,0
0.011670405,1,0
0.15932974,1,1
0.069135696,1,0
0.0468155,1,1
0.0004388288,0,0
0.2589766,1,1
0.0006910658,0,0
0.0035374374,0,0
0.01746422,1,0
0.08340014,1,1
0.00084721285,0,0
0.0012484638,0,0
0.00053038035,0,0
0.031381696,1,0
0.09728618,1,1
0.04809701,1,0
0.0003628506,0,0
0.18217084,1,1
0.00039600363,0,0
0.00032982524,0,0
0.35359898,1,1
0.36747655,1,1
0.0077364133,1,0
0.08430343,1,0
0.14682712,1,1
0.21893518,1,1
0.0008074697,0,1
0.06538101,1,0
0.0007975359,0,0
0.00042530583,0,0
0.0006871491,0,0
0.00028448488,0,0
0.1274371,1,1
0.00046159507,0,0
0.07594179,1,1
0.0018150737,0,0
0.00055594527,0,0
0.0014520758,0,0
0.0014203212,0,0
0.001290319,0,0
0.028153894,1,0
0.06261007,1,1
0.0006433047,0,0
0.1598706,1,1
0.001696445,0,0
0.013129578,1,0
0.2737444,1,1
0.0005674382,0,0
0.0010569688,0,0
0.040062603,1,0
0.00070576434,0,0
0.106280975,1,1
0.00044933343,0,0
0.025392799,1,1
0.032248814,1,1
0.019194916,1,0
0.0005905655,0,0
0.13057335,1,1
0.0004673523,0,0
0.00026317785,0,0
0.00071418355,0,0
0.0006147165,0,0
0.0005781438,0,0
0.0023819595,0,0
0.1269074,1,1
0.0012950721,0,0
0.0005149166,0,0
0.0022126546,0,0
0.106242076,1,1
0.0013309163,0,0
0.00040370796,0,0
0.00048461134,0,0
0.0003693626,0,0
0.18899825,1,0
0.0003096915,0,0
0.00035390776,0,0
0.12441422,1,1
0.00029786644,0,0
0.0009049144,0,0
0.046356194,1,1
0.00047706152,0,0
0.00025477627,0,0
0.007104503,1,0
0.0004331896,0,0
0.0010300605,0,0
0.00039999367,0,0
0.5164344,1,1
0.0022873017,0,0
0.00087043084,0,1
0.013429347,1,0
0.0008512423,0,0
0.05131336,1,0
0.00053922075,0,0
0.00051048485,0,0
0.0011490679,0,0
0.16540955,1,0
0.08497142,1,1
0.0019158372,0,0
0.0009634413,0,0
0.0011154711,0,0
0.0006506488,0,0
0.05271302,1,0
0.014334638,1,1
0.32378235,1,1
0.0004542144,0,0
0.00030433782,0,0
0.00046924056,0,0
0.0015513432,0,0
0.08959918,1,0
0.0012348543,0,0
0.00057875196,0,0
0.0024383802,0,0
0.12029929,1,1
0.00043198033,0,0
0.016198015,1,0
0.0009511395,0,0
0.00058490766,0,0
0.0012458254,0,0
0.02119841,1,0
0.00093274756,0,0
0.051715482,1,1
0.00073593744,0,0
0.0016980609,0,1
0.00035509028,0,0
0.12882389,1,0
0.063991375,1,0
0.0017050536,0,0
0.00056944985,0,0
0.0005333966,0,0
0.019767854,1,1
0.00043402563,0,0
0.2923425,1,1
0.0008790931,0,0
0.0239674,1,1
0.00058699166,0,0
0.041613568,1,1
0.00031384797,0,0
0.0011739626,0,0
0.00039192743,0,0
0.00071983645,0,0
0.35490724,1,1
0.0002029945,0,0
0.0004370829,0,0
0.0002968597,0,0
0.0015829907,0,0
0.00074073434,0,0
0.00066993857,0,0
0.0015743903,0,0
0.093894355,1,1
0.1334465,1,1
0.001828688,0,0
0.000501494,0,0
0.0013864058,0,0
0.3121856,1,1
0.0016575569,0,0
0.09744738,1,0
0.00073250016,0,0
0.00050609006,0,0
0.017786162,1,0
0.09683183,1,1
0.0011345705,0,0
0.037295748,1,0
0.05062191,1,0
0.052828778,1,1
0.0006017332,0,0
0.095413566,1,1
0.011677293,1,0
0.000896188,0,0
0.0011785766,0,0
0.027704835,1,0
0.00028302992,0,0
0.017813448,1,1
0.038419817,1,0
0.030191505,1,0
0.0005897976,0,0
0.000928814,0,0
0.0005145104,0,0
0.10374,1,0
0.0006395333,0,0
0.060222052,1,0
0.0005634747,0,0
0.01369016,1,1
0.017410463,1,0
0.0005701646,0,0
0.034586407,1,0
0.023032628,1,1
0.0022455822,0,0
0.031356808,1,0
0.0006049276,0,0
0.183401,1,1
0.02743844,1,0
0.4239333,1,1
0.18215041,1,0
0.00030842362,0,0
0.23783179,1,1
0.096243076,1,0
0.2413818,1,1
0.00041462824,0,0
0.00083698466,0,0
0.0005073127,0,0
0.0009291291,0,0
0.0016643235,0,1
0.017748956,1,0
0.07234609,1,1
0.00043039108,0,0
0.18185413,1,1
0.00835707,1,0
0.00047397334,0,0
0.0011483638,0,0
0.0005435497,0,0
0.0004369069,0,0
0.007004279,1,0
0.08417079,1,1
0.14805123,1,0
0.0006841746,0,0
0.18607916,1,0
0.00036579586,0,0
0.006025027,1,0
0.0007410054,0,0
0.00060060795,0,0
0.0008518123,0,0
0.003501741,0,0
0.14115967,1,0
0.16960406,1,1
0.00069682475,0,0
0.0022176006,0,0
0.12937209,1,1
0.00056064187,0,0
0.00050890975,0,0
0.0010464744,0,0
0.00053582137,0,0
0.0010668291,0,0
0.062411346,1,0
0.54527074,1,1
0.22392197,1,1
0.09184021,1,1
0.045249376,1,1
0.21366152,1,0
0.007985221,1,0
0.0007084122,0,0
0.00033246065,0,0
0.046624124,1,0
0.00039334115,0,0
0.0057668914,1,0
0.00065323693,0,0
0.05648364,1,0
0.0005121944,0,0
0.0003663146,0,0
0.15862563,1,1
0.25267726,1,0
0.00061061414,0,0
0.078342095,1,0
0.025511252,1,0
0.002552358,0,0
0.0007158465,0,0
0.0004101207,0,0
0.0011523576,0,0
0.015310567,1,0
0.0006238293,0,0
0.11775542,1,1
0.0010241492,0,0
0.0008739154,0,0
0.0005233004,0,1
0.0010104683,0,0
0.038170643,1,0
0.0064472836,1,0
0.36726028,1,1
0.00063498307,0,0
0.06992165,1,0
0.013169676,1,0
0.11419623,1,1
0.0006402996,0,0
0.0002961948,0,0
0.00054440316,0,0
0.0007336176,0,0
0.0004689671,0,0
0.0005337735,0,0
0.3071783,1,1
0.0023473385,0,0
0.0061700153,1,0
0.00018830018,0,0
0.00052753196,0,0
0.00038624657,0,0
0.101432145,1,1
0.0035103273,0,0
0.008967782,1,0
0.00066203525,0,0
0.000413428,0,0
0.024987336,1,1
0.00041379864,0,0
0.00083965313,0,0
0.0013047428,0,0
0.025072975,1,0
0.0002969653,0,0
0.0003698998,0,0
0.001046307,0,0
0.2020978,1,1
0.058569554,1,0
0.28096867,1,1
0.072527684,1,0
0.03245324,1,1
0.014926067,1,0
0.0017328761,0,0
0.023916308,1,0
0.012387809,1,0
0.00048632658,0,0
0.029689793,1,1
0.16162683,1,1
0.0010286121,0,0
0.11339971,1,1
0.08563519,1,1
0.020032829,1,0
0.1829662,1,1
0.00026744,0,0
0.21367398,1,1
0.07259509,1,0
0.00028070752,0,0
0.0009526636,0,0
0.0008367307,0,0
0.00026284784,0,0
0.0005843742,0,0
0.00074512843,0,0
0.0016819647,0,0
0.00050262094,0,0
0.0018954789,0,0
0.005544617,1,0
0.00059074,0,0
0.0014791643,0,0
0.0005795857,0,0
0.30147472,1,1
0.00042575935,0,0
0.0006222658,0,0
0.00035543367,0,0
0.041774713,1,0
0.080641486,1,1
0.1986425,1,1
0.047920607,1,1
0.0004968759,0,0
0.0007256973,0,0
0.12203685,1,1
0.18628688,1,1
0.007180974,1,0
0.11227109,1,1
0.116084106,1,1
0.09463342,1,1
0.0006154458,0,0
0.08715887,1,0
0.013905439,1,0
0.13875651,1,0
0.012048165,1,0
0.00070057786,0,0
0.00061517925,0,0
0.0024748328,0,0
0.00040891208,0,0
0.002623857,0,0
0.048162792,1,1
0.016130442,1,0
0.036522154,1,0
0.11895378,1,1
0.0007605221,0,0
0.07431025,1,0
0.018120525,1,0
0.032977194,1,0
0.001047237,0,0
0.0002721995,0,0
0.00082848995,0,0
0.00026478182,0,0
0.0014604826,0,0
0.0032150582,0,0
0.0008813407,0,0
0.0011817011,0,0
0.0007709611,0,0
0.0006492423,0,0
0.11502708,1,0
0.0011766477,0,0
0.00071225624,0,0
0.06379389,1,1
0.067068756,1,0
0.01076468,1,0
0.1022706,1,1
0.0004509249,0,0
0.0006182713,0,0
0.00024515015,0,0
0.0005518416,0,0
0.1534055,1,1
0.22525786,1,1
0.11517277,1,1
0.0007529129,0,0
0.001497764,0,0
0.00034814095,0,0
0.0016302111,0,0
0.011795154,1,0
0.030343965,1,0
0.00025680754,0,0
0.05009613,1,0
0.077799946,1,1
0.0005288059,0,0
0.00044169417,0,0
0.015510447,1,0
0.019153746,1,0
0.03642654,1,0
0.01659047,1,0
0.000826071,0,0
0.00035578763,0,0
0.0007158752,0,0
0.0003763931,0,0
0.0006908574,0,0
0.0005484178,0,0
0.0011185106,0,0
0.023276927,1,0
0.00401847,1,0
0.0024891638,0,0
0.00047085222,0,0
0.00034272298,0,0
0.048756123,1,1
0.0008637181,0,0
0.0013967614,0,0
0.084615774,1,1
0.00088868215,0,0
0.013757587,1,0
0.00092457584,0,0
0.0010511056,0,0
0.0003589215,0,0
0.017357787,1,0
0.2052811,1,1
0.012997506,1,0
0.00051786075,0,0
0.00069461623,0,0
0.061029397,1,1
0.00029963662,0,0
0.00048124173,0,0
0.00033964502,0,0
0.00064226484,0,0
0.07300018,1,0
0.013959405,1,0
0.020231852,1,0
0.15100224,1,1
0.0006477513,0,0
0.023892026,1,0
0.00059118046,0,0
0.0025999781,0,0
0.00037773082,0,0
0.00050936255,0,0
0.0005518432,0,0
0.015666442,1,0
0.0005339378,0,0
0.0019471713,0,0
0.036079723,1,1
0.13688944,1,1
0.0004802952,0,0
0.2788659,1,1
0.00078594487,0,0
0.0007897843,0,0
0.021135341,1,1
0.000576755,0,0
0.25864795,1,1
0.0014073927,0,0
0.3627359,1,1
0.00047284228,0,0
0.0016162198,0,0
0.0003987609,0,0
0.033828985,1,0
0.0070847454,1,0
0.00066980993,0,0
0.0005682958,0,1
0.00051452825,0,0
0.0004942832,0,0
0.053152665,1,0
0.0006526476,0,0
0.00031018438,0,0
0.07574437,1,0
0.030578567,1,1
0.045855027,1,0
0.0010414723,0,0
0.00087677076,0,0
0.15469366,1,1
0.00065616175,0,0
0.0007186955,0,0
0.0008018471,0,0
0.0020480733,0,0
0.03255857,1,0
0.09110861,1,0
0.099215165,1,1
0.08294038,1,0
0.09285503,1,0
0.000772065,0,0
0.00047027832,0,0
0.008401668,1,0
0.00068717496,0,0
0.0002448222,0,0
0.00073015015,0,0
0.10772901,1,0
0.00070043,0,0
0.0013210047,0,0
0.0005279618,0,0
0.041183777,1,1
0.044533905,1,1
0.0003505888,0,0
0.0011591094,0,0
0.43684915,1,1
0.024124889,1,0
0.00090658903,0,0
0.029864179,1,0
0.00047374118,0,0
0.00083401316,0,0
0.00037540353,0,0
0.000819902,0,0
0.39153826,1,1
0.0005995064,0,0
0.07183356,1,1
0.0004804092,0,0
0.00044345553,0,0
0.024516523,1,0
0.1356195,1,0
0.01658764,1,0
0.0064764,1,0
0.17149848,1,1
0.00032179468,0,0
0.0006006872,0,0
0.17897092,1,0
0.043771163,1,0
0.2722343,1,1
0.0015184957,0,0
0.14020123,1,1
0.08483225,1,0
0.030096656,1,0
0.0004095306,0,0
0.00083163276,0,0
0.47613055,1,1
0.0004668832,0,0
0.18786168,1,1
0.00032894567,0,0
0.0024301382,0,0
0.00069012045,0,0
0.0012910664,0,0
0.0141652,1,0
0.00023947169,0,0
0.0016183888,0,0
0.12829095,1,1
0.0005235456,0,0
0.10384397,1,1
0.0010490892,0,0
0.001027893,0,0
0.0009458777,0,0
0.1396915,1,1
0.0004435942,0,0
0.0012361435,0,0
0.049123324,1,0
0.00057748926,0,0
0.00048669317,0,0
0.025402099,1,0
0.02274918,1,1
0.001596562,0,0
0.016431037,1,0
0.0010205135,0,0
0.00019297861,0,0
0.040306352,1,0
0.0011982437,0,0
0.0006193597,0,0
0.00078568165,0,0
0.086616315,1,0
0.00064632646,0,0
0.18871203,1,0
0.00055877044,0,0
0.00033262427,0,0
0.0012315953,0,0
0.0015111495,0,0
0.0011757672,0,0
0.004684394,1,0
0.00093084585,0,0
0.01658522,1,0
0.0014757153,0,0
0.00062991824,0,0
0.0004406764,0,0
0.00056861166,0,0
0.001657467,0,0
0.18095979,1,1
0.012382804,1,0
0.00033863029,0,0
0.0027257693,0,0
0.00037890187,0,0
0.011243633,1,0
0.02144473,1,0
0.10840865,1,1
0.011335557,1,0
0.10453699,1,1
0.0015178807,0,0
0.00091694825,0,0
0.001273358,0,0
0.026074043,1,1
0.0004981022,0,0
0.0688703,1,0
0.00017119748,0,0
0.001406381,0,0
0.0009232941,0,0
0.11871467,1,0
0.035199516,1,0
0.0006019745,0,0
0.05854879,1,0
0.0016666983,0,0
0.00064615556,0,0
0.00045106356,0,0
0.04621034,1,0
0.15763046,1,1
0.0008894899,0,0
0.03759573,1,0
0.12746815,1,1
0.00093098823,0,0
0.0005042667,0,0
0.0120923575,1,0
0.06293383,1,0
0.00051816786,0,0
0.08398245,1,1
0.00045279576,0,0
0.0011757442,0,0
0.00048096105,0,0
0.0046215686,1,0
0.00037297158,0,0
0.08159371,1,1
0.0013003158,0,1
0.0050872937,1,0
0.00056847214,0,0
0.011843613,1,0
0.0004696169,0,0
0.11111385,1,1
0.00085772946,0,0
0.027752599,1,0
0.29066378,1,1
0.0009784643,0,0
0.00052113115,0,0
0.02308571,1,0
0.0012766059,0,0
0.0010407056,0,0
0.010067388,1,0
0.00088888116,0,0
0.021353407,1,0
0.00037122352,0,0
0.0018673136,0,0
0.0019466274,0,0
0.00079773314,0,1
0.001276857,0,0
0.0020426637,0,0
0.038376506,1,0
0.059541102,1,1
0.02248657,1,0
0.0017580704,0,0
0.00036792716,0,0
0.023229528,1,0
0.34154102,1,1
0.0027802216,0,0
0.00043198589,0,0
0.0015163884,0,0
0.0023255697,0,0
0.00073824596,0,0
0.0008729059,0,0
0.0014385367,0,0
0.10014233,1,1
0.00037152937,0,0
0.00067475776,0,0
0.06254209,1,0
0.059899393,1,0
0.00052931753,0,0
0.1539392,1,1
0.00078330335,0,0
0.00042096328,0,0
0.00070000096,0,0
0.00077203853,0,0
0.0004666799,0,0
0.0008628038,0,0
0.00056314823,0,0
0.00060190103,0,0
0.00059372146,0,0
0.3130555,1,1
0.000403496,0,0
0.00061316555,0,0
0.14415218,1,1
0.0005108275,0,0
0.0009035544,0,0
0.0007741094,0,0
0.0010481052,0,0
0.0015039387,0,0
0.0003995264,0,0
0.050643314,1,0
0.0007215226,0,0
0.08923358,1,1
0.10787435,1,1
0.0010516164,0,0
0.000700995,0,0
0.0007055881,0,0
0.16447105,1,1
0.02189007,1,0
0.0064768665,1,1
0.0010859775,0,0
0.0020264168,0,0
0.009322864,1,0
0.020199668,1,0
0.05929832,1,1
0.00033233583,0,0
0.00023439692,0,0
0.0007838846,0,0
0.000475633,0,0
0.0008544245,0,0
0.00053878565,0,0
0.00082451,0,0
0.00043316875,0,0
0.00077417423,0,0
0.00054193876,0,0
0.07284699,1,1
0.066289276,1,0
0.00041045822,0,0
0.052032486,1,1
0.00047448036,0,0
0.0004011136,0,0
0.00035393104,0,0
0.003224214,0,0
0.12484153,1,0
0.0008155117,0,0
0.0020548608,0,0
0.0004894135,0,0
0.043209486,1,1
0.02691153,1,0
0.14393191,1,1
0.0008753705,0,0
0.061519455,1,0
0.0003636977,0,0
0.20357335,1,1
0.010815021,1,0
0.0003446841,0,0
0.00056467095,0,0
0.034016266,1,1
0.00035735712,0,0
0.025174705,1,0
0.0025288104,0,0
0.00048180862,0,0
0.0014751153,0,0
0.11036387,1,0
0.0008391484,0,0
0.03759301,1,0
0.0007330672,0,0
0.18792126,1,1
0.00067947723,0,0
0.0018392745,0,0
0.00058124034,0,0
0.0013463983,0,0
0.085389815,1,0
0.013788022,1,0
0.032603238,1,0
0.013986347,1,0
0.0068120887,1,0
0.06439125,1,1
0.01951705,1,0
0.00047914396,0,0
0.0009730782,0,0
0.017007586,1,0
0.276751,1,1
0.09057322,1,1
0.00038854274,0,0
0.0006827693,0,0
0.0005197738,0,0
0.06589119,1,1
0.0010970191,0,0
0.00038397333,0,0
0.0005196126,0,0
0.0007437333,0,0
0.0007557354,0,0
0.0003953019,0,0
0.08333203,1,0
0.0005353221,0,0
0.008117468,1,0
0.034835607,1,0
0.0005500302,0,0
0.010451762,1,0
0.0065638013,1,0
0.00040304216,0,0
0.00058347784,0,0
0.00073538744,0,0
0.0021206632,0,0
0.0010382418,0,0
0.00047750436,0,0
0.00083892414,0,0
0.087143734,1,1
0.08955958,1,1
0.105730094,1,1
0.19624941,1,1
0.0022229364,0,0
0.00040484738,0,0
0.0010019643,0,0
0.0005394719,0,0
0.12360904,1,1
0.024470061,1,1
0.00014143239,0,0
0.2510404,1,1
0.00031517146,0,0
0.00058854255,0,0
0.06683833,1,1
0.0005147809,0,0
0.0025575235,0,0
0.047837418,1,0
0.0010426551,0,0
0.0014525619,0,0
0.024357948,1,0
0.09466601,1,0
0.113329306,1,1
0.0004159981,0,0
0.048919506,1,1
0.061664037,1,1
0.00071585196,0,0
0.0028447744,0,0
0.00023765521,0,0
0.0004963649,0,0
0.05528026,1,1
0.16067716,1,1
0.019766733,1,0
0.0012773898,0,0
0.028403698,1,0
0.088852696,1,0
0.00047089552,0,0
0.0007775331,0,0
0.0011866462,0,0
0.00027956333,0,0
0.00022115181,0,0
0.13560398,1,1
0.0010850593,0,0
0.0007270243,0,0
0.077487126,1,0
0.0007156224,0,0
0.0012003646,0,0
0.09425478,1,1
0.12834784,1,1
0.0011658343,0,0
0.10240173,1,0
0.015598169,1,0
0.11671669,1,0
0.00033983204,0,0
0.00045056848,0,0
0.0004924949,0,0
0.011870419,1,0
0.00064169,0,0
0.05188011,1,1
0.00084279245,0,0
0.22215083,1,1
0.084145784,1,0
0.05504971,1,1
0.0003304106,0,0
0.036279287,1,0
0.00052210013,0,0
0.0087336935,1,0
0.00032231264,0,0
0.034023575,1,1
0.00016120635,0,0
0.030089766,1,0
0.00033797926,0,0
0.0077738394,1,0
0.029925887,1,1
0.0005051685,0,0
0.0002304443,0,0
0.002910368,0,0
0.0006928335,0,0
0.0057003316,1,0
0.09035446,1,0
0.001419783,0,0
0.00059405033,0,0
0.039538518,1,0
0.061194923,1,1
0.0010199541,0,0
0.0011475213,0,0
0.0021212606,0,0
0.00051734515,0,0
0.0016738629,0,0
0.03577513,1,0
0.0008767917,0,0
0.0006315883,0,0
0.07885208,1,1
0.0024507153,0,0
0.041567057,1,0
0.0010232812,0,0
0.0046325973,1,1
0.007525229,1,0
0.10173699,1,0
0.00031871552,0,0
0.010594469,1,1
0.0017771221,0,0
0.709774,1,1
0.0010414534,0,0
0.0006823946,0,0
0.00079269323,0,0
0.002150012,0,0
0.00034779942,0,0
0.00057755667,0,0
0.00081446173,0,0
0.0057508107,1,1
0.0015793752,0,0
0.0004883373,0,0
0.00066772866,0,0
0.0011473895,0,0
0.07042816,1,0
0.00052894076,0,0
0.0011463363,0,0
0.14886954,1,1
0.00036895912,0,0
0.07637362,1,0
0.195112,1,1
0.0014482312,0,0
0.00041196882,0,0
0.00046115616,0,0
0.0029175582,0,0
0.0004909105,0,0
0.037739765,1,0
0.00041351904,0,0
0.1260938,1,0
0.00052753347,0,0
0.00038912002,0,0
0.00035857403,0,0
0.0015478588,0,0
0.021857684,1,0
0.0004930983,0,0
0.0008314513,0,0
0.20745288,1,1
0.0008879136,0,0
0.002289209,0,0
0.065296695,1,0
0.0006827989,0,0
0.00023142569,0,0
0.0010272396,0,0
0.11715726,1,1
0.0033812593,0,0
0.0011017749,0,0
0.00073594303,0,0
0.03822939,1,0
0.079621285,1,1
0.0017892187,0,0
0.0008516037,0,0
0.0009784317,0,0
0.1408358,1,1
0.4216939,1,1
0.09520468,1,1
0.0004215132,0,0
0.06768017,1,0
0.027409177,1,0
0.0013082842,0,0
0.034459215,1,0
0.0005877295,0,0
0.0005915992,0,0
0.030863157,1,0
0.14491548,1,0
0.0006621652,0,0
0.045576736,1,0
0.008890527,1,0
0.00022359472,0,0
0.06515821,1,0
0.12567861,1,1
0.0008212008,0,0
0.030014765,1,0
0.0024407487,0,1
0.043673642,1,1
0.0007587995,0,0
0.0010024079,0,0
0.025639795,1,1
0.00024147281,0,0
0.072220884,1,1
0.011570964,1,0
0.08458512,1,0
0.0019933707,0,0
0.0034150742,0,0
0.08759928,1,0
0.31765848,1,0
0.030705107,1,1
0.07466918,1,0
0.00237059,0,0
0.1190725,1,0
0.012202602,1,0
0.20482548,1,1
0.13318816,1,0
0.0004587961,0,0
0.007161666,1,0
0.00046172558,0,0
0.00046686942,0,0
0.00071025564,0,0
0.018473925,1,1
0.0010291586,0,0
0.08779023,1,0
0.0015149885,0,0
0.00083988596,0,0
0.014220821,1,1
0.00035889584,0,0
0.03582565,1,0
0.016069606,1,1
0.07766345,1,1
0.026030777,1,1
0.0100187715,1,0
0.033036735,1,0
0.0009933056,0,0
0.019121464,1,0
0.00053891196,0,0
0.0004853446,0,0
0.4007666,1,1
0.16119875,1,1
0.0038126337,0,0
0.020910138,1,1
0.00034512384,0,0
0.0004996198,0,0
0.00041658044,0,0
